time1,time,times,year_intervals,site,sites,groups,alphaD,betaD,gammaD,alphaD2,betaD2,gammaD2,spe_sta,spe_asy,alpha_sta,spa_asy,gamma_sta
2,2014-2020,Post-heat,7-year,AHND,2,MOBILE INVERT,-0.658055861,2.044350222,1.386294361,0.407948113,0.229469146,0.637417259,-0.805630631,0.421447441,-0.38418319,0.450766187,0.066582997
2,2014-2020,Post-heat,7-year,AQUE,3,MOBILE INVERT,1.785789302,1.02189074,2.807680042,0.931349891,0.259070567,1.190420458,-0.06180541,0.632545186,0.570739776,0.27070336,0.841443136
2,2014-2020,Post-heat,7-year,BULL,4,MOBILE INVERT,0.628608659,1.552615577,2.181224236,0.653740102,0.216681287,0.870421389,-0.398633887,0.411541227,0.012907339,0.054308155,0.067215495
2,2014-2020,Post-heat,7-year,CARP,5,MOBILE INVERT,2.179206072,0.687068134,2.866274206,0.799973059,0.221250988,1.021224047,0.015119876,0.53081426,0.545934136,0.305161527,0.851095663
2,2014-2020,Post-heat,7-year,GOLB,6,MOBILE INVERT,-0.036367644,1.754019141,1.717651497,0.411899764,0.306355637,0.718255401,-0.514369442,0.495248784,-0.019120658,0.055229212,0.036108555
2,2014-2020,Post-heat,7-year,IVEE,7,MOBILE INVERT,1.519825754,0.928713252,2.448539006,0.664078598,0.51968543,1.183764028,-0.21720037,0.427814486,0.210614116,0.86606598,1.076680096
2,2014-2020,Post-heat,7-year,MOHK,8,MOBILE INVERT,0.665996191,1.607601365,2.273597556,0.833932118,0.109227371,0.943159489,-0.108695584,0.422017834,0.31332225,0.155894786,0.469217035
2,2014-2020,Post-heat,7-year,NAPL,9,MOBILE INVERT,2.197224577,0.660886318,2.858110896,1.001215823,0.040361122,1.041576946,-0.147326844,0.555674936,0.408348092,0.415892319,0.824240411
2,2014-2020,Post-heat,7-year,SCDI,10,MOBILE INVERT,0.778669354,1.606153837,2.384823191,0.87783979,0.008226906,0.886066696,-0.162982622,0.557036334,0.394053711,0.265997115,0.660050826
2,2014-2020,Post-heat,7-year,SCTW,11,MOBILE INVERT,0.834460714,1.650445936,2.48490665,0.821684453,0.067374753,0.889059207,-0.088721438,0.618675209,0.529953771,0.114414239,0.64436801
1,2007-2013,Ante-heat,7-year,ABUR,1,UNDERSTORY ALGAE,1.127939904,1.785962352,2.913902255,0.914336305,0.332837577,1.247173882,0.207266103,0.778275453,0.985541556,0.094192014,1.07973357
1,2007-2013,Ante-heat,7-year,AHND,2,UNDERSTORY ALGAE,0.579818495,1.974081026,2.553899521,0.736478923,0.523739625,1.260218548,-0.207260793,0.500014082,0.292753289,0.026213132,0.31896642
1,2007-2013,Ante-heat,7-year,AQUE,3,UNDERSTORY ALGAE,1.815289967,1.173273817,2.988563784,0.775428848,0.254316173,1.029745021,-0.325209212,0.684409225,0.359200013,0.384628336,0.743828349
1,2007-2013,Ante-heat,7-year,BULL,4,UNDERSTORY ALGAE,1.53532994,1.386294361,2.921624301,0.836224435,0.114581285,0.95080572,0.495291554,0.696295642,1.191587196,1.351199688,2.542786885
1,2007-2013,Ante-heat,7-year,CARP,5,UNDERSTORY ALGAE,2.024381764,1.177202563,3.201584328,0.902456144,1.079721337,1.982177481,-0.15935802,0.507171932,0.347813911,0.669070674,1.016884585
1,2007-2013,Ante-heat,7-year,GOLB,6,UNDERSTORY ALGAE,1.011600912,1.647659125,2.659260037,1.279970434,0.108008262,1.387978696,-0.172673759,0.823725265,0.651051506,0.143556419,0.794607925
1,2007-2013,Ante-heat,7-year,IVEE,7,UNDERSTORY ALGAE,1.307367103,1.400683099,2.708050201,0.77855416,0.005149986,0.783704146,-0.403961044,0.326571628,-0.077389416,0.791079582,0.713690167
1,2007-2013,Ante-heat,7-year,MOHK,8,UNDERSTORY ALGAE,0.684178511,1.700644681,2.384823191,0.842864598,0.15365863,0.996523228,-0.170997331,0.438640681,0.26764335,0.036540722,0.304184072
1,2007-2013,Ante-heat,7-year,NAPL,9,UNDERSTORY ALGAE,2.349673129,0.747841839,3.097514968,0.859983802,0.034408021,0.894391823,0.02017404,0.740941587,0.761115627,0.688017063,1.44913269
1,2007-2013,Ante-heat,7-year,SCDI,10,UNDERSTORY ALGAE,0.745332934,1.585423036,2.33075597,0.543789687,-0.010244003,0.533545683,0.799785676,0.347446081,1.147231757,0.090662699,1.237894456
1,2007-2013,Ante-heat,7-year,SCTW,11,UNDERSTORY ALGAE,0.857450232,1.801809805,2.659260037,1.008461469,0.216385279,1.224846748,0.144184226,1.178743897,1.322928123,0.184992578,1.507920701
2,2014-2020,Post-heat,7-year,ABUR,1,UNDERSTORY ALGAE,1.173145341,1.843789141,3.016934481,1.172374026,0.107690628,1.280064654,0.002142315,0.611667635,0.61380995,0.252896847,0.866706798
2,2014-2020,Post-heat,7-year,AHND,2,UNDERSTORY ALGAE,-0.528844129,1.984131362,1.455287233,0.418486163,0.116521563,0.535007726,-0.710659175,0.257420187,-0.453238988,0.01170924,-0.441529748
2,2014-2020,Post-heat,7-year,AQUE,3,UNDERSTORY ALGAE,1.739839412,1.204599567,2.944438979,0.877129083,0.374209962,1.251339044,-0.431056454,0.482119572,0.051063118,0.696034404,0.747097522
2,2014-2020,Post-heat,7-year,BULL,4,UNDERSTORY ALGAE,1.79473124,1.353108812,3.147840052,1.569877371,0.270737677,1.840615048,-0.076688425,0.82488606,0.748197634,0.032303485,0.780501119
2,2014-2020,Post-heat,7-year,CARP,5,UNDERSTORY ALGAE,1.938227653,1.078706828,3.016934481,0.965504639,0.826719537,1.792224176,-0.045382695,0.644500959,0.599118264,0.678801659,1.277919923
2,2014-2020,Post-heat,7-year,GOLB,6,UNDERSTORY ALGAE,1.127939904,1.662348396,2.790288299,1.346341523,0.052665949,1.399007472,-0.086734048,0.787839819,0.701105772,0.193327952,0.894433723
2,2014-2020,Post-heat,7-year,IVEE,7,UNDERSTORY ALGAE,2.127381004,1.020459048,3.147840052,1.065411086,0.651187893,1.716598979,-0.291035759,0.805799994,0.514764235,0.279520148,0.794284382
2,2014-2020,Post-heat,7-year,MOHK,8,UNDERSTORY ALGAE,0.684178511,1.764360495,2.448539006,0.901971231,0.173253651,1.075224883,-0.351154323,0.391488392,0.040334069,0.014874928,0.055208997
2,2014-2020,Post-heat,7-year,NAPL,9,UNDERSTORY ALGAE,2.315007613,0.77603484,3.091042453,1.1857746,0.29753238,1.48330698,-0.17851903,0.745101996,0.566582967,0.276599729,0.843182695
2,2014-2020,Post-heat,7-year,SCDI,10,UNDERSTORY ALGAE,0.559615788,1.637608789,2.197224577,0.795479132,0.054376544,0.849855676,-0.084301177,0.175845553,0.091544376,0.022854151,0.114398527
2,2014-2020,Post-heat,7-year,SCTW,11,UNDERSTORY ALGAE,0.753771802,1.719158656,2.472930459,1.252012915,0.194630222,1.446643137,-0.333645045,0.686476763,0.352831718,0.072082675,0.424914392
